,name,label
2662,2009_001977,3.241884
2795,2009_002512,3.241913
365,2008_001536,3.242491
2533,2009_001443,3.242582
5735,2011_003059,3.242601
1316,2008_005382,3.24287
3350,2009_004679,3.243705
5270,2011_000920,3.244301
720,2008_003052,3.244547
5772,2011_003255,3.244568
3788,2010_001023,3.245
5018,2010_005876,3.245
5157,2011_000408,3.245142
540,2008_002273,3.245231
1180,2008_004862,3.245231
3739,2010_000827,3.245237
3609,2010_000337,3.246694
2167,2009_000119,3.247004
5044,2010_005987,3.247749
4248,2010_002860,3.247867
2857,2009_002732,3.247902
5129,2011_000267,3.248133
2544,2009_001481,3.248301
36,2008_000142,3.249093
4393,2010_003451,3.249477
442,2008_001850,3.25
1195,2008_004930,3.25
1232,2008_005080,3.25
1257,2008_005171,3.25
1268,2008_005197,3.25
1334,2008_005451,3.25
1426,2008_005831,3.25
1480,2008_006042,3.25
1507,2008_006133,3.25
1516,2008_006163,3.25
1640,2008_006761,3.25
1929,2008_007970,3.25
2066,2008_008511,3.25
2125,2008_008751,3.25
2239,2009_000402,3.25
2463,2009_001201,3.25
2506,2009_001355,3.25
2575,2009_001625,3.25
2606,2009_001750,3.25
2760,2009_002348,3.25
3013,2009_003369,3.25
3034,2009_003454,3.25
3035,2009_003456,3.25
3087,2009_003677,3.25
3105,2009_003734,3.25
3141,2009_003843,3.25
3381,2009_004834,3.25
3433,2009_005045,3.25
3511,2010_000027,3.25
3658,2010_000503,3.25
3720,2010_000740,3.25
3784,2010_001012,3.25
3847,2010_001287,3.25
4154,2010_002424,3.25
4182,2010_002562,3.25
4242,2010_002817,3.25
4362,2010_003300,3.25
4482,2010_003811,3.25
4539,2010_004066,3.25
4572,2010_004191,3.25
4784,2010_005002,3.25
4814,2010_005109,3.25
4906,2010_005474,3.25
5024,2010_005901,3.25
5067,2010_006073,3.25
5079,2011_000030,3.25
5091,2011_000082,3.25
5170,2011_000454,3.25
5295,2011_001036,3.25
5320,2011_001158,3.25
5411,2011_001542,3.25
5451,2011_001673,3.25
5458,2011_001708,3.25
5496,2011_001889,3.25
5544,2011_002147,3.25
5564,2011_002234,3.25
5613,2011_002460,3.25
5659,2011_002657,3.25
5680,2011_002766,3.25
5691,2011_002812,3.25
4305,2010_003093,3.250715
795,2008_003393,3.2508
3976,2010_001743,3.250907
1401,2008_005707,3.251019
3819,2010_001151,3.251049
5326,2011_001189,3.251221
2422,2009_001069,3.251236
4750,2010_004890,3.251981
2312,2009_000661,3.252088
1048,2008_004358,3.252586
2336,2009_000746,3.252616
3343,2009_004647,3.252902
767,2008_003270,3.253007
1454,2008_005937,3.253106
472,2008_001978,3.25344
2444,2009_001139,3.253552
134,2008_000499,3.253651
637,2008_002705,3.254527
5047,2010_005993,3.254718
324,2008_001320,3.255027
3110,2009_003751,3.255229
335,2008_001404,3.255249
5216,2011_000652,3.25535
4917,2010_005512,3.255426
5299,2011_001064,3.25547
5405,2011_001532,3.255516
5045,2010_005991,3.255909
4871,2010_005346,3.256257
417,2008_001750,3.256314
1881,2008_007811,3.257397
620,2008_002648,3.25762
5766,2011_003187,3.257761
5679,2011_002765,3.257872
161,2008_000647,3.258439
4523,2010_004010,3.258558
5573,2011_002273,3.259035
3768,2010_000922,3.259148
3722,2010_000744,3.259256
1023,2008_004274,3.259577
117,2008_000443,3.259653
94,2008_000367,3.259873
384,2008_001610,3.259954
529,2008_002210,3.26
563,2008_002389,3.26
944,2008_003947,3.26
1292,2008_005295,3.26
1530,2008_006219,3.26
1668,2008_006902,3.26
1934,2008_007997,3.26
1994,2008_008227,3.26
2205,2009_000249,3.26
2302,2009_000624,3.26
2372,2009_000890,3.26
2608,2009_001752,3.26
2653,2009_001933,3.26
2671,2009_002011,3.26
2807,2009_002549,3.26
2825,2009_002615,3.26
2913,2009_002961,3.26
2960,2009_003127,3.26
2974,2009_003196,3.26
3029,2009_003431,3.26
3036,2009_003458,3.26
3235,2009_004191,3.26
3293,2009_004451,3.26
3389,2009_004859,3.26
3516,2010_000053,3.26
3630,2010_000409,3.26
3675,2010_000568,3.26
3790,2010_001030,3.26
3831,2010_001212,3.26
3851,2010_001294,3.26
4042,2010_001986,3.26
4160,2010_002446,3.26
4200,2010_002653,3.26
4225,2010_002754,3.26
4278,2010_002991,3.26
4438,2010_003640,3.26
4464,2010_003736,3.26
4469,2010_003752,3.26
4524,2010_004011,3.26
4542,2010_004071,3.26
4633,2010_004431,3.26
4788,2010_005031,3.26
4853,2010_005264,3.26
4967,2010_005706,3.26
5015,2010_005871,3.26
5101,2011_000128,3.26
5116,2011_000213,3.26
5154,2011_000385,3.26
5179,2011_000498,3.26
5385,2011_001412,3.26
5389,2011_001441,3.26
5507,2011_001945,3.26
5591,2011_002379,3.26
5598,2011_002396,3.26
5660,2011_002658,3.26
5718,2011_002967,3.26
1612,2008_006646,3.260406
2998,2009_003309,3.260512
4191,2010_002597,3.260556
4879,2010_005374,3.260933
5028,2010_005932,3.260951
2492,2009_001306,3.261
414,2008_001731,3.261176
2916,2009_002971,3.261298
2453,2009_001177,3.261332
5031,2010_005938,3.261681
3637,2010_000442,3.262274
2319,2009_000690,3.262372
2691,2009_002097,3.262408
5315,2011_001139,3.262413
491,2008_002033,3.262749
1936,2008_008001,3.263048
284,2008_001139,3.263126
194,2008_000780,3.263161
90,2008_000356,3.263852
2532,2009_001431,3.264391
438,2008_001837,3.264723
3366,2009_004759,3.265
116,2008_000435,3.265085
2842,2009_002681,3.265339
1904,2008_007877,3.265466
4007,2010_001857,3.266148
3806,2010_001109,3.266209
4187,2010_002580,3.266366
13,2008_000052,3.266562
1108,2008_004606,3.266688
5520,2011_002005,3.26679
3365,2009_004756,3.266949
2989,2009_003265,3.267263
3704,2010_000688,3.267684
509,2008_002117,3.268531
1087,2008_004502,3.268577
5274,2011_000934,3.268639
240,2008_000957,3.268646
5694,2011_002826,3.268678
2174,2009_000137,3.26921
2175,2009_000140,3.269241
1181,2008_004872,3.269577
1598,2008_006591,3.269733
3406,2009_004922,3.269795
1774,2008_007332,3.269803
2166,2009_000109,3.269859
872,2008_003694,3.27
1352,2008_005522,3.27
1457,2008_005956,3.27
1467,2008_006004,3.27
1788,2008_007423,3.27
2429,2009_001091,3.27
2787,2009_002460,3.27
2800,2009_002527,3.27
2864,2009_002762,3.27
2946,2009_003078,3.27
2999,2009_003310,3.27
3083,2009_003666,3.27
3092,2009_003695,3.27
3361,2009_004732,3.27
3429,2009_005031,3.27
4045,2010_001994,3.27
4351,2010_003257,3.27
4418,2010_003560,3.27
4491,2010_003855,3.27
4601,2010_004306,3.27
4782,2010_004995,3.27
4873,2010_005350,3.27
4903,2010_005467,3.27
4908,2010_005489,3.27
5059,2010_006040,3.27
5076,2011_000016,3.27
5078,2011_000028,3.27
5107,2011_000173,3.27
5252,2011_000830,3.27
5374,2011_001369,3.27
5599,2011_002397,3.27
4270,2010_002955,3.270698
5429,2011_001602,3.272211
1422,2008_005810,3.272914
5371,2011_001346,3.273034
77,2008_000290,3.273163
1086,2008_004501,3.274342
454,2008_001894,3.274375
1578,2008_006487,3.274637
3392,2009_004869,3.275
3505,2010_000009,3.275078
5571,2011_002270,3.275169
5229,2011_000743,3.275371
3998,2010_001837,3.275453
1134,2008_004684,3.275575
3183,2009_004019,3.275853
1916,2008_007922,3.275996
4460,2010_003719,3.276377
3747,2010_000849,3.276688
3233,2009_004187,3.276825
21,2008_000082,3.277338
1495,2008_006094,3.277613
2296,2009_000602,3.277647
930,2008_003905,3.278065
53,2008_000223,3.278288
4363,2010_003303,3.278518
2399,2009_000974,3.278909
1966,2008_008095,3.279111
1318,2008_005399,3.279115
4678,2010_004600,3.279119
4181,2010_002556,3.279471
2224,2009_000318,3.279581
1375,2008_005616,3.28
1652,2008_006815,3.28
1731,2008_007147,3.28
1760,2008_007261,3.28
1819,2008_007531,3.28
1842,2008_007632,3.28
1911,2008_007912,3.28
1973,2008_008122,3.28
1984,2008_008184,3.28
2188,2009_000195,3.28
2195,2009_000216,3.28
2268,2009_000504,3.28
2366,2009_000852,3.28
2522,2009_001393,3.28
2666,2009_001994,3.28
2694,2009_002103,3.28
2948,2009_003089,3.28
3201,2009_004091,3.28
3292,2009_004449,3.28
3311,2009_004525,3.28
3420,2009_004999,3.28
3566,2010_000198,3.28
3594,2010_000299,3.28
3601,2010_000318,3.28
3662,2010_000522,3.28
3748,2010_000855,3.28
3813,2010_001130,3.28
3835,2010_001234,3.28
3872,2010_001364,3.28
3926,2010_001557,3.28
3939,2010_001599,3.28
3961,2010_001675,3.28
4033,2010_001962,3.28
4058,2010_002046,3.28
4097,2010_002199,3.28
4102,2010_002215,3.28
4129,2010_002327,3.28
4151,2010_002418,3.28
4252,2010_002877,3.28
4266,2010_002937,3.28
4884,2010_005382,3.28
4931,2010_005561,3.28
5008,2010_005830,3.28
5055,2010_006021,3.28
5073,2011_000006,3.28
5080,2011_000036,3.28
5334,2011_001217,3.28
5359,2011_001310,3.28
5528,2011_002049,3.28
5738,2011_003079,3.28
1871,2008_007761,3.280197
866,2008_003674,3.280474
5761,2011_003166,3.280859
3663,2010_000527,3.281424
535,2008_002244,3.281759
3210,2009_004121,3.28222
5335,2011_001220,3.282516
441,2008_001849,3.28318
4624,2010_004380,3.283327
3413,2009_004959,3.283895
2888,2009_002856,3.284492
4238,2010_002792,3.284546
504,2008_002096,3.284596
2621,2009_001806,3.284655
375,2008_001575,3.284748
5764,2011_003183,3.285
1281,2008_005244,3.285323
3344,2009_004648,3.285535
2617,2009_001799,3.286328
5605,2011_002414,3.286501
3103,2009_003726,3.286616
4530,2010_004030,3.286622
2756,2009_002328,3.28665
1324,2008_005414,3.286666
1372,2008_005610,3.286705
2789,2009_002465,3.286707
2273,2009_000519,3.287325
4428,2010_003603,3.287344
1847,2008_007668,3.287744
5291,2011_001023,3.288209
4018,2010_001908,3.288619
435,2008_001815,3.289288
1503,2008_006120,3.289481
2136,2009_000021,3.289869
237,2008_000952,3.289903
1006,2008_004214,3.29
1430,2008_005848,3.29
1462,2008_005978,3.29
1471,2008_006027,3.29
1631,2008_006720,3.29
1656,2008_006841,3.29
1661,2008_006873,3.29
1882,2008_007812,3.29
1995,2008_008229,3.29
1999,2008_008246,3.29
2017,2008_008322,3.29
2023,2008_008344,3.29
2030,2008_008370,3.29
2104,2008_008676,3.29
2181,2009_000161,3.29
2238,2009_000397,3.29
2279,2009_000547,3.29
2328,2009_000725,3.29
2707,2009_002141,3.29
2780,2009_002438,3.29
2919,2009_002986,3.29
3158,2009_003922,3.29
3216,2009_004152,3.29
3280,2009_004403,3.29
3321,2009_004561,3.29
3371,2009_004771,3.29
3438,2009_005073,3.29
3482,2009_005234,3.29
3497,2009_005297,3.29
3508,2010_000018,3.29
3569,2010_000204,3.29
3579,2010_000246,3.29
3787,2010_001020,3.29
4202,2010_002660,3.29
4212,2010_002705,3.29
4354,2010_003263,3.29
4404,2010_003507,3.29
4411,2010_003537,3.29
4558,2010_004139,3.29
4584,2010_004230,3.29
4673,2010_004584,3.29
4834,2010_005180,3.29
4855,2010_005272,3.29
4968,2010_005709,3.29
5063,2010_006056,3.29
5209,2011_000630,3.29
5266,2011_000887,3.29
5318,2011_001152,3.29
5365,2011_001327,3.29
5396,2011_001501,3.29
5435,2011_001618,3.29
5448,2011_001665,3.29
5475,2011_001794,3.29
5549,2011_002163,3.29
5572,2011_002272,3.29
5730,2011_003048,3.29
5758,2011_003159,3.29
4891,2010_005403,3.290127
4083,2010_002146,3.290295
4997,2010_005796,3.291575
80,2008_000307,3.291814
734,2008_003100,3.292447
3411,2009_004947,3.292478
2247,2009_000419,3.292701
2536,2009_001452,3.293153
5253,2011_000837,3.293249
179,2008_000716,3.293465
2134,2009_000015,3.294223
4353,2010_003260,3.294406
1460,2008_005970,3.294415
551,2008_002329,3.294418
5592,2011_002380,3.294433
894,2008_003774,3.294435
5261,2011_000859,3.294492
5579,2011_002301,3.294544
4565,2010_004172,3.294877
919,2008_003874,3.295152
931,2008_003908,3.295756
3147,2009_003879,3.295967
1543,2008_006288,3.296056
4277,2010_002987,3.296113
4148,2010_002406,3.297438
1167,2008_004819,3.297607
5620,2011_002488,3.297648
2848,2009_002703,3.298103
5307,2011_001116,3.299122
2400,2009_000980,3.299167
4681,2010_004618,3.299222
4838,2010_005190,3.299227
460,2008_001921,3.299499
4630,2010_004423,3.299579
5250,2011_000827,3.299625
221,2008_000880,3.3
275,2008_001099,3.3
276,2008_001114,3.3
357,2008_001493,3.3
366,2008_001538,3.3
1306,2008_005360,3.3
1570,2008_006389,3.3
2315,2009_000676,3.3
3444,2009_005087,3.3
3890,2010_001422,3.3
4092,2010_002180,3.3
4311,2010_003114,3.3
4563,2010_004162,3.3
4580,2010_004222,3.3
4779,2010_004989,3.3
4883,2010_005379,3.3
4998,2010_005800,3.3
5032,2010_005948,3.3
5160,2011_000418,3.3
5431,2011_001608,3.3
5543,2011_002137,3.3
5594,2011_002386,3.3
5597,2011_002393,3.3
5677,2011_002748,3.3
5192,2011_000551,3.300418
3589,2010_000284,3.300609
3708,2010_000712,3.30064
219,2008_000873,3.300941
2085,2008_008589,3.301243
3329,2009_004590,3.301652
4055,2010_002041,3.301839
3903,2010_001457,3.302348
1918,2008_007931,3.302494
813,2008_003463,3.3027
2576,2009_001627,3.302936
4721,2010_004765,3.303153
5144,2011_000317,3.303252
138,2008_000519,3.303353
603,2008_002568,3.303671
3337,2009_004630,3.303752
3431,2009_005037,3.303787
4829,2010_005159,3.303825
3475,2009_005211,3.304903
4887,2010_005389,3.305
4615,2010_004360,3.305021
339,2008_001415,3.30505
1660,2008_006872,3.305342
3883,2010_001408,3.305382
2829,2009_002625,3.305436
2358,2009_000821,3.305512
2301,2009_000617,3.305738
1952,2008_008055,3.306441
1103,2008_004581,3.306719
585,2008_002473,3.306822
4936,2010_005578,3.307514
646,2008_002732,3.307722
1720,2008_007105,3.307959
4117,2010_002269,3.308981
5120,2011_000221,3.309058
715,2008_003025,3.309279
3809,2010_001117,3.309789
998,2008_004176,3.31
1074,2008_004455,3.31
1203,2008_004969,3.31
1361,2008_005561,3.31
1858,2008_007704,3.31
1864,2008_007737,3.31
2031,2008_008373,3.31
2135,2009_000016,3.31
2157,2009_000089,3.31
2213,2009_000288,3.31
2409,2009_001013,3.31
2468,2009_001216,3.31
2597,2009_001723,3.31
2686,2009_002086,3.31
2994,2009_003276,3.31
3000,2009_003311,3.31
3019,2009_003386,3.31
3139,2009_003838,3.31
3176,2009_003977,3.31
3204,2009_004095,3.31
3211,2009_004128,3.31
3236,2009_004193,3.31
3453,2009_005133,3.31
3485,2009_005240,3.31
3532,2010_000095,3.31
3596,2010_000308,3.31
3619,2010_000376,3.31
3762,2010_000904,3.31
3812,2010_001127,3.31
3949,2010_001635,3.31
4009,2010_001860,3.31
4057,2010_002044,3.31
4114,2010_002255,3.31
4126,2010_002316,3.31
4156,2010_002427,3.31
4434,2010_003628,3.31
4577,2010_004207,3.31
4747,2010_004871,3.31
4772,2010_004962,3.31
4797,2010_005061,3.31
4976,2010_005736,3.31
5023,2010_005897,3.31
5056,2010_006026,3.31
5141,2011_000305,3.31
5164,2011_000432,3.31
5169,2011_000453,3.31
5350,2011_001270,3.31
5370,2011_001341,3.31
5386,2011_001416,3.31
5522,2011_002022,3.31
5555,2011_002184,3.31
5719,2011_002970,3.31
5749,2011_003124,3.31
5757,2011_003158,3.31
30,2008_000112,3.310184
4623,2010_004374,3.310897
4219,2010_002728,3.311026
2673,2009_002024,3.311587
4103,2010_002218,3.312786
225,2008_000905,3.313021
3622,2010_000381,3.313024
3086,2009_003671,3.313039
2192,2009_000205,3.313515
3564,2010_000194,3.31367
4921,2010_005527,3.313801
4394,2010_003468,3.314008
1138,2008_004697,3.315016
5438,2011_001628,3.315086
17,2008_000064,3.315321
648,2008_002736,3.315327
2558,2009_001544,3.315514
410,2008_001722,3.315863
2827,2009_002621,3.316257
68,2008_000266,3.316469
1551,2008_006315,3.316652
2557,2009_001536,3.316653
4459,2010_003717,3.316761
72,2008_000277,3.317613
5268,2011_000912,3.317642
5223,2011_000689,3.318533
3346,2009_004664,3.318895
1945,2008_008029,3.31895
1728,2008_007138,3.318988
3871,2010_001363,3.319289
4390,2010_003421,3.319592
294,2008_001183,3.319891
1123,2008_004648,3.32
1580,2008_006491,3.32
1633,2008_006731,3.32
1991,2008_008220,3.32
2098,2008_008637,3.32
2117,2008_008718,3.32
2149,2009_000058,3.32
2232,2009_000347,3.32
2359,2009_000824,3.32
2461,2009_001197,3.32
2563,2009_001567,3.32
2786,2009_002457,3.32
2902,2009_002920,3.32
2925,2009_003007,3.32
3010,2009_003353,3.32
3065,2009_003600,3.32
3537,2010_000109,3.32
3620,2010_000377,3.32
3694,2010_000647,3.32
3916,2010_001511,3.32
3983,2010_001780,3.32
4197,2010_002639,3.32
4227,2010_002760,3.32
4321,2010_003146,3.32
4359,2010_003290,3.32
4448,2010_003675,3.32
4687,2010_004655,3.32
4737,2010_004832,3.32
4867,2010_005330,3.32
5168,2011_000449,3.32
5280,2011_000979,3.32
5316,2011_001149,3.32
5383,2011_001404,3.32
5473,2011_001791,3.32
5513,2011_001964,3.32
5519,2011_002003,3.32
5521,2011_002018,3.32
5523,2011_002033,3.32
5537,2011_002110,3.32
5624,2011_002504,3.32
5629,2011_002526,3.32
5662,2011_002664,3.32
5726,2011_003029,3.32
5762,2011_003176,3.32
511,2008_002123,3.32022
65,2008_000260,3.321085
4259,2010_002903,3.321131
270,2008_001078,3.321249
1919,2008_007933,3.321711
2153,2009_000080,3.321772
73,2008_000278,3.321814
1447,2008_005915,3.321891
174,2008_000695,3.322497
5737,2011_003078,3.323402
23,2008_000085,3.323431
1730,2008_007146,3.324552
4023,2010_001924,3.325034
3772,2010_000944,3.325117
4620,2010_004367,3.325317
4253,2010_002880,3.325613
59,2008_000243,3.326392
4677,2010_004594,3.326435
5255,2011_000848,3.326674
4769,2010_004954,3.326828
1833,2008_007591,3.327086
3476,2009_005216,3.327127
152,2008_000609,3.327438
5393,2011_001475,3.327988
3124,2009_003790,3.328317
2494,2009_001311,3.328454
5540,2011_002128,3.328995
5264,2011_000882,3.329152
742,2008_003136,3.33
1369,2008_005593,3.33
1611,2008_006645,3.33
1823,2008_007558,3.33
1896,2008_007848,3.33
2151,2009_000066,3.33
2280,2009_000549,3.33
2338,2009_000750,3.33
3196,2009_004074,3.33
3315,2009_004537,3.33
3570,2010_000211,3.33
3599,2010_000313,3.33
3838,2010_001250,3.33
3913,2010_001499,3.33
3962,2010_001676,3.33
4006,2010_001856,3.33
4053,2010_002037,3.33
4098,2010_002200,3.33
4220,2010_002733,3.33
4505,2010_003914,3.33
4561,2010_004154,3.33
4777,2010_004983,3.33
5193,2011_000554,3.33
5225,2011_000701,3.33
5258,2011_000853,3.33
5452,2011_001678,3.33
5604,2011_002413,3.33
5717,2011_002965,3.33
5725,2011_003025,3.33
5742,2011_003089,3.33
5584,2011_002335,3.330517
2774,2009_002419,3.331095
3397,2009_004890,3.331651
3664,2010_000530,3.332087
5417,2011_001567,3.332232
542,2008_002281,3.332299
5663,2011_002675,3.332711
3529,2010_000084,3.332797
3180,2009_004001,3.332905
4264,2010_002927,3.332909
3302,2009_004494,3.333287
4403,2010_003497,3.333569
5382,2011_001400,3.333732
2158,2009_000090,3.33471
1160,2008_004794,3.334833
3680,2010_000601,3.335353
1032,2008_004292,3.335386
3031,2009_003445,3.335389
4661,2010_004546,3.335688
1523,2008_006192,3.335812
1968,2008_008097,3.336193
1477,2008_006038,3.336438
1117,2008_004630,3.336862
2793,2009_002477,3.337418
5538,2011_002114,3.337845
4946,2010_005606,3.337986
462,2008_001929,3.338143
4347,2010_003241,3.339101
4152,2010_002420,3.339116
3683,2010_000613,3.339438
1368,2008_005591,3.339747
3856,2010_001321,3.339757
2018,2008_008324,3.339841
947,2008_003966,3.34
958,2008_004006,3.34
1075,2008_004457,3.34
1630,2008_006719,3.34
1681,2008_006952,3.34
1804,2008_007488,3.34
2070,2008_008528,3.34
2376,2009_000906,3.34
2631,2009_001854,3.34
2665,2009_001991,3.34
2757,2009_002331,3.34
2858,2009_002733,3.34
2922,2009_002998,3.34
3024,2009_003407,3.34
3055,2009_003554,3.34
3107,2009_003738,3.34
3202,2009_004092,3.34
3408,2009_004933,3.34
3654,2010_000490,3.34
3827,2010_001193,3.34
3895,2010_001439,3.34
3957,2010_001656,3.34
3967,2010_001692,3.34
4213,2010_002710,3.34
4323,2010_003154,3.34
4412,2010_003538,3.34
4525,2010_004014,3.34
4531,2010_004031,3.34
4676,2010_004592,3.34
4704,2010_004712,3.34
4734,2010_004826,3.34
4933,2010_005570,3.34
5019,2010_005882,3.34
5077,2011_000027,3.34
5099,2011_000122,3.34
5180,2011_000499,3.34
5190,2011_000534,3.34
5480,2011_001812,3.34
5612,2011_002457,3.34
5637,2011_002555,3.34
5741,2011_003086,3.34
4005,2010_001853,3.340295
1252,2008_005156,3.34152
846,2008_003582,3.341981
3407,2009_004930,3.342039
4840,2010_005193,3.342284
143,2008_000559,3.343606
2034,2008_008387,3.343656
4528,2010_004025,3.343742
1974,2008_008127,3.343968
935,2008_003925,3.344003
5115,2011_000210,3.34402
4119,2010_002278,3.344087
3419,2009_004994,3.344395
2559,2009_001546,3.344474
5716,2011_002956,3.344947
5309,2011_001126,3.345
907,2008_003826,3.345135
427,2008_001797,3.345588
3099,2009_003709,3.345713
3220,2009_004163,3.345784
1441,2008_005891,3.345912
832,2008_003521,3.346171
128,2008_000488,3.346954
3822,2010_001163,3.346964
4679,2010_004601,3.346986
4174,2010_002513,3.347071
1524,2008_006203,3.347362
1721,2008_007112,3.347397
4328,2010_003170,3.34741
3295,2009_004455,3.347522
538,2008_002262,3.347733
2512,2009_001367,3.347934
4669,2010_004573,3.348116
4512,2010_003945,3.348209
5565,2011_002237,3.348715
425,2008_001784,3.349395
420,2008_001765,3.349409
602,2008_002567,3.35
690,2008_002909,3.35
898,2008_003781,3.35
1740,2008_007184,3.35
1811,2008_007511,3.35
2008,2008_008297,3.35
2052,2008_008446,3.35
2112,2008_008707,3.35
2207,2009_000257,3.35
2672,2009_002018,3.35
3070,2009_003618,3.35
3285,2009_004425,3.35
3316,2009_004548,3.35
3341,2009_004642,3.35
3655,2010_000493,3.35
3731,2010_000786,3.35
3798,2010_001057,3.35
3914,2010_001501,3.35
3947,2010_001630,3.35
4139,2010_002378,3.35
4168,2010_002492,3.35
4183,2010_002565,3.35
4313,2010_003120,3.35
4425,2010_003597,3.35
4504,2010_003906,3.35
4666,2010_004560,3.35
4830,2010_005160,3.35
4902,2010_005463,3.35
5027,2010_005928,3.35
5260,2011_000858,3.35
5352,2011_001276,3.35
5366,2011_001329,3.35
5606,2011_002418,3.35
5666,2011_002687,3.35
5689,2011_002808,3.35
1165,2008_004807,3.35082
4161,2010_002450,3.350892
132,2008_000496,3.351072
4712,2010_004735,3.351145
2210,2009_000281,3.351187
738,2008_003108,3.351534
2367,2009_000856,3.351619
1535,2008_006250,3.351694
5163,2011_000428,3.352044
5531,2011_002079,3.352152
1047,2008_004354,3.35321
1088,2008_004505,3.353471
5645,2011_002571,3.353551
3022,2009_003400,3.35362
749,2008_003186,3.353977
150,2008_000599,3.354002
3116,2009_003759,3.354308
1813,2008_007515,3.355705
5072,2011_000003,3.356154
3490,2009_005267,3.356411
2179,2009_000158,3.356587
2969,2009_003164,3.357107
4051,2010_002022,3.357134
2794,2009_002506,3.357828
5175,2011_000474,3.358
3376,2009_004786,3.358165
3219,2009_004162,3.358459
4439,2010_003644,3.358634
5536,2011_002106,3.359262
293,2008_001182,3.359477
2344,2009_000760,3.359512
2677,2009_002054,3.359815
2265,2009_000499,3.36
2297,2009_000604,3.36
2855,2009_002727,3.36
2990,2009_003267,3.36
3026,2009_003422,3.36
3056,2009_003560,3.36
3195,2009_004069,3.36
3246,2009_004227,3.36
3421,2009_005001,3.36
3458,2009_005147,3.36
3494,2009_005292,3.36
4163,2010_002458,3.36
4327,2010_003169,3.36
4356,2010_003278,3.36
4534,2010_004050,3.36
4663,2010_004557,3.36
5128,2011_000258,3.36
5228,2011_000724,3.36
5289,2011_001009,3.36
5361,2011_001319,3.36
5433,2011_001612,3.36
5445,2011_001655,3.36
5483,2011_001824,3.36
5541,2011_002131,3.36
5619,2011_002484,3.36
5697,2011_002841,3.36
5739,2011_003081,3.36
1294,2008_005315,3.360129
3223,2009_004171,3.360628
3547,2010_000139,3.361376
1444,2008_005897,3.361566
81,2008_000313,3.361698
524,2008_002194,3.361746
458,2008_001911,3.361926
805,2008_003430,3.362432
2859,2009_002743,3.362536
1456,2008_005954,3.363364
2304,2009_000628,3.363365
5545,2011_002148,3.363443
5162,2011_000427,3.363596
4358,2010_003285,3.3636
7,2008_000036,3.36406
3227,2009_004176,3.364117
5487,2011_001841,3.364522
1844,2008_007641,3.364902
387,2008_001619,3.365745
4016,2010_001896,3.365999
2161,2009_000097,3.36656
5729,2011_003047,3.366978
3732,2010_000787,3.367111
5558,2011_002200,3.36766
5478,2011_001806,3.367716
1593,2008_006554,3.368693
4184,2010_002567,3.368774
3386,2009_004849,3.368871
3815,2010_001143,3.36984
1434,2008_005865,3.37
1845,2008_007664,3.37
2082,2008_008578,3.37
2681,2009_002066,3.37
3108,2009_003739,3.37
3224,2009_004173,3.37
3303,2009_004496,3.37
4236,2010_002781,3.37
4400,2010_003491,3.37
4440,2010_003649,3.37
4930,2010_005559,3.37
5221,2011_000679,3.37
5304,2011_001110,3.37
5505,2011_001922,3.37
5517,2011_001977,3.37
5625,2011_002505,3.37
5654,2011_002618,3.37
107,2008_000401,3.370371
1723,2008_007120,3.370551
4384,2010_003401,3.370572
2231,2009_000341,3.371742
1616,2008_006663,3.371789
5251,2011_000828,3.371968
4069,2010_002102,3.372082
1772,2008_007324,3.372108
5410,2011_001541,3.37266
106,2008_000400,3.372754
5238,2011_000769,3.373424
3114,2009_003757,3.37432
1689,2008_006981,3.374805
877,2008_003713,3.375023
2069,2008_008527,3.375788
1468,2008_006010,3.376086
4463,2010_003729,3.376094
2882,2009_002844,3.376246
5684,2011_002782,3.376717
5207,2011_000621,3.376828
4374,2010_003370,3.376924
2294,2009_000597,3.376941
3886,2010_001413,3.376955
3385,2009_004848,3.37797
4557,2010_004138,3.378571
5618,2011_002482,3.379865
4169,2010_002496,3.379872
714,2008_003021,3.379944
610,2008_002601,3.38
1069,2008_004436,3.38
1244,2008_005117,3.38
1651,2008_006807,3.38
1653,2008_006818,3.38
1727,2008_007134,3.38
1732,2008_007156,3.38
1851,2008_007685,3.38
1854,2008_007697,3.38
2053,2008_008450,3.38
2160,2009_000093,3.38
2250,2009_000439,3.38
2346,2009_000768,3.38
2643,2009_001897,3.38
2685,2009_002083,3.38
2702,2009_002127,3.38
2717,2009_002197,3.38
2785,2009_002456,3.38
2885,2009_002849,3.38
3102,2009_003722,3.38
3232,2009_004181,3.38
3270,2009_004329,3.38
3276,2009_004377,3.38
3368,2009_004764,3.38
3455,2009_005141,3.38
3477,2009_005217,3.38
3931,2010_001572,3.38
3960,2010_001674,3.38
4041,2010_001982,3.38
4265,2010_002929,3.38
4497,2010_003878,3.38
4511,2010_003943,3.38
4932,2010_005566,3.38
5020,2010_005883,3.38
5026,2010_005927,3.38
5061,2010_006050,3.38
5106,2011_000161,3.38
5111,2011_000196,3.38
5237,2011_000767,3.38
5285,2011_000996,3.38
5325,2011_001176,3.38
5355,2011_001285,3.38
5394,2011_001476,3.38
5426,2011_001596,3.38
5449,2011_001666,3.38
5512,2011_001962,3.38
5567,2011_002245,3.38
5642,2011_002566,3.38
5675,2011_002740,3.38
5755,2011_003152,3.38
1654,2008_006828,3.38027
43,2008_000182,3.381015
840,2008_003565,3.381021
