name,score
2010_004550,3.110000
2010_004551,3.100000
2010_004553,3.160000
2010_004554,3.230000
2010_004556,3.120000
2010_004557,3.360000
2010_004558,3.580000
2010_004559,3.010000
2010_004560,3.350000
2010_004561,4.997362
2010_004567,3.130000
2010_004569,2.980000
2010_004570,3.240000
2010_004573,3.348116
2010_004575,3.190000
2010_004576,3.080000
2010_004577,4.150238
2010_004581,3.183863
2010_004584,3.290000
2010_004585,2.921947
2010_004586,3.510000
2010_004588,3.200000
2010_004591,3.070000
2010_004592,3.340000
2010_004594,3.326435
2010_004596,3.460000
2010_004597,3.688813
2010_004598,3.450000
2010_004600,3.279119
2010_004601,3.346986
2010_004604,3.370000
2010_004608,3.117790
2010_004609,3.200000
2010_004616,3.770879
2010_004618,3.299222
2010_004620,3.290000
2010_004621,3.310000
2010_004624,3.698427
2010_004625,3.390000
2010_004627,3.140000
2010_004628,3.270000
2010_004629,3.455603
2010_004631,2.820000
2010_004634,2.997667
2010_004635,3.120000
2010_004637,4.239731
2010_004638,2.850000
2010_004642,3.090000
2010_004646,3.240000
2010_004654,2.680912
2010_004655,3.320000
2010_004656,2.810000
2010_004657,3.230000
2010_004659,3.259481
2010_004660,6.625597
2010_004661,3.360000
2010_004662,3.193757
2010_004665,3.440000
2010_004666,3.730000
2010_004667,2.854161
2010_004669,3.120000
2010_004670,3.480000
2010_004672,3.026701
2010_004676,2.920000
2010_004677,3.150000
2010_004679,3.210000
2010_004680,2.720000
2010_004681,3.205656
2010_004683,3.244315
2010_004686,3.419671
2010_004690,3.150000
2010_004691,2.986079
2010_004692,3.224794
2010_004694,2.968026
2010_004696,3.190000
2010_004697,3.380000
2010_004698,3.180000
2010_004703,3.210000
2010_004704,3.391310
2010_004708,3.290000
2010_004710,3.200000
2010_004712,3.340000
2010_004714,3.400000
2010_004717,3.040000
2010_004721,3.783470
2010_004722,3.441939
2010_004726,3.420000
2010_004728,3.170000
2010_004729,2.623263
2010_004730,2.760000
2010_004733,2.810000
2010_004735,3.351145
2010_004738,3.220000
2010_004741,3.520000
2010_004743,3.170000
2010_004747,3.070000
2010_004748,2.860000
2010_004749,2.830000
2010_004750,3.236834
2010_004751,3.490000
2010_004753,3.136510
2010_004756,2.730000
2010_004757,3.260000
2010_004760,3.106318
2010_004763,3.354806
2010_004765,3.303153
2010_004766,2.870000
2010_004768,3.196979
2010_004770,3.157044
2010_004772,3.281537
2010_004773,3.056165
2010_004775,3.360000
2010_004777,3.185037
2010_004778,3.349793
2010_004779,3.300000
2010_004782,3.400000
2010_004783,3.680000
2010_004785,4.200000
2010_004786,3.399600
2010_004789,3.120000
2010_004791,2.930000
2010_004792,2.910000
2010_004793,3.425950
2010_004795,3.114325
2010_004797,3.437471
2010_004804,3.466685
2010_004805,3.547601
2010_004806,3.440000
2010_004807,3.149546
2010_004808,2.965698
2010_004809,3.112741
2010_004812,3.038459
2010_004813,2.840000
2010_004815,3.230000
2010_004816,3.410000
2010_004817,2.837790
2010_004821,3.188753
2010_004822,2.858918
2010_004824,3.240000
2010_004825,3.383850
2010_004826,3.340000
2010_004828,3.190000
2010_004829,2.820000
2010_004830,3.002861
2010_004831,3.254324
2010_004832,3.320000
2010_004836,3.460000
2010_004838,3.617373
2010_004841,3.558500
2010_004844,3.689559
2010_004847,2.940000
2010_004848,3.150000
2010_004849,3.180130
2010_004852,4.590000
2010_004854,3.430000
2010_004855,3.922425
2010_004856,3.411320
2010_004857,3.480000
2010_004861,2.960000
2010_004865,3.148255
2010_004866,3.220000
2010_004868,2.930000
2010_004871,3.310000
2010_004874,2.810000
2010_004877,3.220775
2010_004878,3.114403
2010_004879,3.450000
2010_004888,2.816225
2010_004889,3.180000
2010_004890,3.251981
2010_004891,3.160000
2010_004894,8.740000
2010_004896,3.200000
2010_004900,3.410000
2010_004901,3.250000
2010_004903,3.540000
2010_004906,2.771395
2010_004908,3.080000
2010_004909,3.140000
2010_004910,3.590000
2010_004913,3.620000
2010_004916,3.012094
2010_004917,2.940000
2010_004918,3.180000
2010_004919,2.999361
2010_004921,3.522119
2010_004922,3.220000
2010_004928,3.550000
2010_004930,2.920000
2010_004931,3.150000
2010_004933,3.390000
2010_004937,3.656389
2010_004938,3.080000
2010_004941,3.477279
2010_004942,3.409475
2010_004943,3.222220
2010_004944,3.395073
2010_004945,2.891979
2010_004946,2.910000
2010_004948,3.060000
2010_004950,3.650000
2010_004951,3.590000
2010_004952,3.340000
2010_004953,2.800000
2010_004954,3.326828
2010_004957,3.122526
2010_004959,2.831726
2010_004960,2.990000
2010_004962,3.310000
2010_004963,3.050000
2010_004966,3.172987
2010_004967,3.020000
2010_004968,3.190000
2010_004970,2.910000
2010_004971,3.430704
2010_004973,3.150000
2010_004974,3.010000
2010_004980,3.063783
2010_004982,3.474294
2010_004983,3.330000
2010_004987,3.440000
2010_004989,3.300000
2010_004991,2.804153
2010_004992,3.050000
2010_004994,2.980000
2010_004995,3.270000
2010_004997,3.130000
2010_004998,3.040000
2010_005000,3.280000
2010_005002,3.250000
2010_005005,3.110000
2010_005006,2.876786
2010_005008,3.152895
2010_005011,3.103375
2010_005013,3.215429
2010_005016,3.030000
2010_005017,2.948024
2010_005018,3.010000
2010_005019,3.200000
2010_005021,3.070000
2010_005022,2.872960
2010_005023,3.360000
2010_005026,3.330000
2010_005028,3.197421
2010_005031,3.260000
2010_005033,3.093596
2010_005035,3.170000
2010_005041,3.909069
2010_005042,3.051029
2010_005044,3.099009
2010_005046,3.220000
2010_005048,3.090000
2010_005049,3.280000
2010_005052,3.390000
2010_005053,3.000000
2010_005054,3.160000
2010_005055,3.050000
2010_005059,2.839956
2010_005060,2.840000
2010_005061,3.310000
2010_005062,3.030000
2010_005063,3.350000
2010_005064,2.960000
2010_005066,3.330000
2010_005068,2.867538
2010_005071,3.168500
2010_005072,3.202165
2010_005075,2.995371
2010_005079,3.190000
2010_005080,3.461514
2010_005082,2.620000
2010_005083,2.840000
2010_005087,2.943767
2010_005090,2.930000
2010_005093,2.680000
2010_005094,2.740000
2010_005096,2.820000
2010_005098,2.910000
2010_005099,2.892485
2010_005100,3.052928
2010_005101,2.739103
2010_005106,3.207027
2010_005107,3.360000
2010_005108,3.080000
2010_005109,3.250000
2010_005110,3.560607
2010_005111,3.235692
2010_005115,2.850000
2010_005116,3.205336
2010_005118,3.260000
2010_005119,3.145042
2010_005120,5.878945
2010_005123,3.397673
2010_005127,2.995364
2010_005128,3.060000
2010_005129,2.950000
2010_005130,3.370000
2010_005133,3.810000
2010_005134,2.970000
2010_005136,3.670000
2010_005138,3.390000
2010_005141,3.320000
2010_005143,3.040000
2010_005147,3.249005
2010_005148,3.350000
2010_005149,2.959175
2010_005152,2.940000
2010_005155,3.190000
2010_005158,5.470815
2010_005159,3.303825
2010_005160,3.350000
2010_005161,3.180297
2010_005164,3.778982
2010_005166,3.261024
2010_005167,3.530000
2010_005169,3.031680
2010_005170,3.450000
2010_005174,3.120000
2010_005180,3.290000
2010_005182,3.080000
2010_005183,3.330000
2010_005184,2.740000
2010_005185,2.945867
2010_005187,3.047776
2010_005188,3.160000
2010_005190,3.299227
2010_005192,3.140000
2010_005193,3.342284
2010_005198,3.265053
2010_005199,3.170000
2010_005201,3.005941
2010_005202,3.230000
2010_005206,2.970000
2010_005208,3.216969
2010_005211,3.952123
2010_005213,2.766257
2010_005215,2.810000
2010_005216,3.173373
2010_005217,2.930479
2010_005222,3.227634
2010_005223,3.144854
2010_005224,2.980000
2010_005226,3.330000
2010_005229,3.070000
2010_005230,2.919881
2010_005232,2.987300
2010_005236,3.100000
2010_005238,3.138231
2010_005239,3.326691
2010_005241,3.030000
2010_005242,3.240000
2010_005243,3.490000
2010_005245,3.210000
2010_005246,3.240386
2010_005250,3.380000
2010_005252,3.188908
2010_005253,3.176437
2010_005257,3.060000
2010_005258,3.010000
2010_005260,2.946812
2010_005261,3.340000
2010_005264,3.260000
2010_005266,3.171313
2010_005268,2.780000
2010_005270,3.383482
2010_005272,3.290000
2010_005273,3.250000
2010_005274,3.160000
2010_005275,2.960000
2010_005276,3.880000
2010_005277,3.273889
2010_005279,3.040000
2010_005284,3.374293
2010_005285,3.050000
2010_005287,3.946578
2010_005292,3.242589
2010_005293,3.110000
2010_005297,3.120000
2010_005299,3.009665
2010_005301,3.420000
2010_005303,3.160000
2010_005305,3.480000
2010_005306,3.110000
2010_005308,3.208306
2010_005309,3.070000
2010_005310,3.128473
2010_005312,3.180000
2010_005314,3.340000
2010_005317,2.810000
2010_005318,3.580000
2010_005320,2.950000
2010_005323,2.840000
2010_005327,3.086282
2010_005330,3.320000
2010_005331,3.430000
2010_005332,3.810000
2010_005338,3.013962
2010_005340,2.920000
2010_005344,3.070000
2010_005345,3.137398
2010_005346,3.256257
2010_005349,3.225000
2010_005350,3.270000
2010_005352,3.290000
2010_005353,3.130000
2010_005359,3.210000
2010_005361,3.078208
2010_005364,3.033533
2010_005365,3.230000
2010_005366,3.072466
2010_005369,3.500000
2010_005371,3.520000
2010_005372,3.355423
2010_005374,3.260933
2010_005375,3.039427
2010_005376,2.916967
2010_005377,2.950274
2010_005379,3.300000
2010_005382,3.280000
2010_005384,3.185000
2010_005385,3.210325
2010_005386,2.927608
2010_005388,3.240000
2010_005389,3.305000
2010_005391,3.090000
2010_005393,3.039728
2010_005394,3.161784
2010_005398,3.270000
2010_005401,3.062944
2010_005402,3.073590
2010_005403,3.290127
2010_005405,3.250000
2010_005406,2.864059
2010_005408,2.960000
2010_005409,3.740000
2010_005410,3.260000
2010_005414,3.130000
2010_005415,3.351985
2010_005416,2.988997
2010_005417,3.277165
2010_005419,3.470000
2010_005421,2.861039
2010_005424,3.010000
2010_005425,3.060663
2010_005426,2.910000
2010_005428,2.979572
2010_005429,3.280000
2010_005432,3.056803
2010_005433,3.000881
2010_005434,3.040000
2010_005437,3.058315
2010_005441,3.058419
2010_005442,2.904097
2010_005448,3.330000
2010_005450,3.220000
2010_005452,3.030000
2010_005455,3.084897
2010_005456,2.837156
2010_005457,3.320000
2010_005458,2.980000
2010_005462,3.090000
2010_005463,3.350000
2010_005466,3.450000
2010_005467,3.270000
2010_005468,3.150000
2010_005471,3.240000
2010_005472,2.970000
2010_005474,3.250000
2010_005475,2.711964
2010_005480,3.423376
2010_005482,2.920000
2010_005483,2.570438
2010_005484,3.530000
2010_005489,3.270000
2010_005491,3.043605
2010_005492,2.540000
2010_005493,3.240000
2010_005494,3.092393
2010_005496,2.820000
2010_005497,3.110000
2010_005498,2.928450
2010_005500,3.015348
2010_005501,3.146281
2010_005502,3.410000
2010_005505,3.330000
2010_005506,4.854964
2010_005508,2.878858
2010_005511,3.175113
2010_005512,3.255426
2010_005513,3.090000
2010_005514,3.280000
2010_005515,3.200000
2010_005516,2.950000
2010_005518,3.540000
2010_005519,3.108707
2010_005522,3.190000
2010_005527,3.313801
2010_005531,2.929198
2010_005532,3.450000
2010_005534,3.110000
2010_005535,2.850000
2010_005536,3.077034
2010_005538,3.240000
2010_005540,3.720000
2010_005542,3.860000
2010_005543,2.750000
2010_005546,3.250000
2010_005548,2.960000
2010_005551,2.970000
2010_005556,2.971386
2010_005557,2.760000
2010_005559,3.370000
2010_005561,3.280000
2010_005562,3.116621
2010_005565,3.460000
2010_005566,3.380000
2010_005567,3.250000
2010_005570,3.340000
2010_005571,4.110000
2010_005572,3.290000
2010_005573,2.830000
2010_005575,2.995439
2010_005576,3.310000
2010_005578,3.307514
2010_005582,3.100000
2010_005584,3.110000
2010_005585,3.237084
2010_005586,3.180000
2010_005587,3.130000
2010_005588,3.192517
2010_005591,3.246868
2010_005592,3.166461
2010_005593,3.116953
2010_005594,3.270000
2010_005595,3.240806
2010_005596,3.323257
2010_005597,2.950000
2010_005601,3.040000
2010_005603,2.820000
2010_005604,2.900000
2010_005606,3.337986
2010_005608,3.045309
2010_005610,3.060000
2010_005612,3.210000
2010_005614,3.230000
2010_005615,3.160000
2010_005616,3.324688
2010_005619,2.965527
2010_005620,3.548203
2010_005625,3.510000
2010_005626,3.240000
2010_005627,2.760000
2010_005628,3.518117
2010_005629,3.120000
2010_005632,3.131166
2010_005635,4.324695
2010_005636,3.320000
2010_005637,3.080000
2010_005640,3.120000
2010_005643,3.770000
2010_005644,3.195222
2010_005646,3.290000
2010_005647,2.768275
2010_005651,2.925106
2010_005652,2.920534
2010_005654,3.460000
2010_005657,3.210000
2010_005658,3.120000
2010_005663,3.530000
2010_005664,3.170000
2010_005665,3.050000
2010_005666,3.270000
2010_005668,3.200000
2010_005669,3.420000
2010_005670,3.470000
2010_005671,2.910000
2010_005672,2.890000
2010_005676,3.440000
2010_005678,3.278931
2010_005681,3.148688
2010_005683,3.350000
2010_005684,3.020000
2010_005688,3.008238
2010_005692,3.370000
2010_005696,2.907990
2010_005697,3.121185
2010_005700,3.238442
2010_005705,3.320000
2010_005706,3.260000
2010_005709,3.290000
2010_005712,2.966074
2010_005715,3.280000
2010_005716,3.110000
2010_005718,3.720000
2010_005719,2.744248
2010_005721,3.140000
2010_005723,2.908835
2010_005725,2.920000
2010_005727,3.060000
2010_005731,2.940000
2010_005732,3.160000
2010_005733,3.640000
2010_005734,3.388771
2010_005735,3.330000
2010_005736,3.310000
2010_005738,2.877177
2010_005740,3.399531
2010_005744,3.204444
2010_005746,2.840000
2010_005747,4.511303
2010_005748,3.180000
2010_005750,3.250000
2010_005752,2.760000
2010_005753,2.790000
2010_005754,3.877965
2010_005755,3.730670
2010_005756,3.007824
2010_005758,3.450000
2010_005761,2.880000
2010_005762,2.871233
2010_005763,3.137076
2010_005764,3.390000
2010_005767,3.120000
2010_005768,3.130000
2010_005770,3.180000
2010_005775,3.500000
2010_005776,3.140000
2010_005777,3.560000
2010_005780,3.016530
2010_005782,2.960000
2010_005784,3.110000
2010_005785,2.940000
2010_005788,3.057848
2010_005791,2.974375
2010_005794,3.180000
2010_005796,3.291575
2010_005800,3.300000
2010_005804,3.060000
2010_005805,3.415496
2010_005806,2.799677
2010_005807,3.390000
2010_005810,3.286124
2010_005815,3.230000
2010_005816,3.340000
2010_005817,3.150000
2010_005820,3.270000
2010_005821,3.078504
2010_005823,3.070000
2010_005824,3.200000
2010_005825,3.600000
2010_005826,3.240000
2010_005827,3.490000
2010_005830,3.280000
2010_005833,3.334359
2010_005835,3.230000
2010_005836,3.250000
2010_005837,3.241585
2010_005838,3.150000
2010_005840,3.190000
2010_005841,3.075000
2010_005843,3.360000
2010_005845,2.943141
2010_005847,3.260000
2010_005848,3.187305
2010_005849,3.210000
2010_005853,3.170000
2010_005854,3.420000
2010_005855,3.160000
2010_005860,3.400000
2010_005865,3.405408
2010_005867,3.047057
2010_005868,3.220000
2010_005870,3.291905
2010_005871,3.260000
2010_005874,3.042318
2010_005875,3.440059
2010_005876,3.245000
2010_005877,3.024546
2010_005882,3.340000
2010_005883,3.380000
2010_005884,3.470000
2010_005885,2.818628
2010_005886,3.240000
2010_005888,2.880000
2010_005891,3.020000
2010_005892,5.859348
2010_005894,3.290000
2010_005896,3.055652
2010_005897,3.310000
2010_005898,3.222369
2010_005899,3.050872
2010_005901,3.250000
2010_005903,3.021687
2010_005904,3.310000
2010_005906,3.317905
2010_005907,3.056068
2010_005909,3.390000
2010_005914,2.930000
2010_005919,2.990000
2010_005921,3.490000
2010_005922,3.330000
2010_005927,3.380000
2010_005928,3.350000
2010_005929,3.370854
2010_005930,3.350000
2010_005932,3.260951
2010_005934,3.510000
2010_005935,2.916050
2010_005936,3.330000
2010_005937,3.160453
2010_005938,3.261681
2010_005942,3.190000
2010_005943,3.150099
2010_005948,3.300000
2010_005949,3.470000
2010_005951,3.163755
2010_005952,3.122311
2010_005953,3.170000
2010_005954,3.140000
2010_005957,3.490000
2010_005958,3.141629
2010_005959,3.790000
2010_005960,3.200000
2010_005967,3.640000
2010_005968,2.920000
2010_005972,3.220000
2010_005973,3.020000
2010_005974,2.850000
2010_005975,3.080000
2010_005976,3.205742
2010_005978,3.060000
2010_005980,3.056201
2010_005981,3.160000
2010_005982,3.210000
2010_005984,3.020000
2010_005985,3.208032
2010_005986,3.180000
2010_005987,3.247749
2010_005991,3.255909
2010_005992,3.230000
2010_005993,3.254718
2010_005995,3.021547
2010_005996,3.280000
2010_005997,3.400000
2010_005998,3.230000
2010_006000,3.520000
2010_006003,3.610000
2010_006004,3.031387
2010_006009,3.408498
2010_006010,3.584304
2010_006011,3.180000
2010_006012,3.600000
2010_006015,3.260000
2010_006021,3.280000
2010_006023,2.804101
2010_006025,2.914390
2010_006026,3.310000
2010_006028,3.290000
2010_006031,3.070000
2010_006032,3.041565
2010_006033,3.190000
2010_006034,2.995965
2010_006035,2.874721
2010_006037,3.250000
2010_006040,3.270000
2010_006041,3.150000
2010_006042,3.117090
2010_006050,3.380000
2010_006051,3.340000
2010_006054,3.570000
2010_006056,3.290000
2010_006057,2.900000
2010_006058,3.026096
2010_006061,3.040000
2010_006062,3.050000
2010_006063,3.731322
2010_006066,3.058575
2010_006067,3.200238
2010_006070,3.130000
2010_006073,3.250000
2010_006076,3.230000
2010_006078,2.820000
2010_006079,3.145921
2010_006082,2.687820
2010_006084,2.730000
2010_006086,3.057516
2011_000002,3.100030
2011_000003,3.356154
2011_000006,3.280000
2011_000007,3.510000
2011_000009,3.490000
2011_000010,3.450000
2011_000012,3.260000
2011_000016,3.270000
2011_000017,2.912545
2011_000022,3.140000
2011_000025,3.190000
2011_000027,3.340000
2011_000028,3.270000
2011_000030,3.250000
2011_000034,3.260652
2011_000036,3.280000
2011_000037,3.430000
2011_000038,3.220000
2011_000041,3.040000
2011_000043,2.842853
2011_000044,2.931326
2011_000045,3.226088
2011_000048,3.400509
2011_000051,3.136277
2011_000052,3.564418
2011_000053,3.090000
2011_000054,3.260000
2011_000057,3.150000
2011_000058,3.212724
2011_000060,3.177918
2011_000061,3.260000
2011_000065,3.140000
2011_000066,3.174147
2011_000068,2.930000
2011_000069,3.050000
2011_000070,3.003754
2011_000071,3.430000
2011_000072,3.463960
2011_000076,3.150000
2011_000077,3.240000
2011_000082,3.250000
2011_000083,3.093191
2011_000084,3.170000
2011_000086,3.601869
2011_000087,3.384910
2011_000090,3.269971
2011_000094,3.150000
2011_000095,3.270000
2011_000096,3.200000
2011_000098,3.320000
2011_000102,3.007551
2011_000103,2.963959
2011_000105,3.220257
2011_000108,3.184559
2011_000109,3.260922
2011_000112,3.025201
2011_000114,3.060000
2011_000116,3.190000
2011_000122,3.340000
2011_000124,2.874128
2011_000128,3.260000
2011_000129,2.950000
2011_000130,3.290539
2011_000137,3.350000
2011_000138,3.270000
2011_000142,3.180000
2011_000145,2.780000
2011_000146,3.142148
2011_000147,3.170000
2011_000149,2.890000
2011_000152,3.150000
2011_000161,3.380000
2011_000162,3.290000
2011_000163,2.847355
2011_000165,5.271362
2011_000166,2.974324
2011_000173,3.270000
2011_000176,3.360562
2011_000178,3.480000
2011_000180,3.620000
2011_000181,3.476986
2011_000182,3.184882
2011_000185,2.741942
2011_000192,3.150000
2011_000194,3.486040
2011_000195,3.190000
2011_000196,3.380000
2011_000197,3.020000
2011_000202,3.066339
2011_000206,3.218856
2011_000208,3.220000
2011_000210,3.344020
2011_000213,3.260000
2011_000214,3.165000
2011_000216,3.130000
2011_000219,3.240000
2011_000220,3.191000
2011_000221,3.309058
2011_000222,2.990000
2011_000224,3.200000
2011_000226,3.410000
2011_000228,3.300000
2011_000229,2.940000
2011_000232,2.945121
2011_000233,3.130000
2011_000234,3.250000
2011_000238,3.510000
2011_000239,4.203167
2011_000241,3.386706
2011_000243,3.560000
2011_000246,3.032597
2011_000248,3.580000
2011_000249,3.439360
2011_000250,3.350000
2011_000252,3.220000
2011_000253,4.108237
2011_000257,3.250000
2011_000258,3.360000
2011_000267,3.248133
2011_000268,2.920000
2011_000269,2.890000
2011_000273,3.400000
2011_000276,3.240000
2011_000277,3.210000
2011_000278,3.430000
2011_000282,3.547346
2011_000283,3.170000
2011_000285,3.160000
2011_000286,3.193035
2011_000288,3.998228
2011_000290,3.620000
2011_000291,3.296506
2011_000293,2.940025
2011_000297,3.222042
2011_000299,2.920000
2011_000304,3.487234
2011_000305,3.310000
2011_000307,3.230246
2011_000309,3.145943
2011_000310,3.120000
2011_000312,3.380000
2011_000314,3.820000
2011_000315,3.510000
2011_000317,3.303252
2011_000319,3.250000
2011_000320,3.480000
2011_000321,3.285137
2011_000322,3.276103
2011_000324,2.918111
2011_000329,3.090624
2011_000332,3.580000
2011_000338,3.307405
2011_000342,3.420000
2011_000343,2.944277
2011_000344,3.140000
2011_000345,3.170000
2011_000346,3.200000
2011_000347,3.162376
2011_000359,3.330000
2011_000361,3.410000
2011_000362,3.340000
2011_000364,3.290000
2011_000369,3.500000
2011_000370,3.440000
2011_000374,2.840000
2011_000375,3.480000
2011_000376,3.138102
2011_000379,2.933337
2011_000382,3.540000
2011_000383,3.450000
2011_000385,3.260000
2011_000386,3.407691
2011_000388,2.960000
2011_000391,3.616669
2011_000392,2.750000
2011_000396,3.110000
2011_000397,3.353565
2011_000398,3.420000
2011_000399,3.542090
2011_000400,3.282742
2011_000404,3.150000
2011_000408,3.245142
2011_000412,2.830000
2011_000413,3.450000
2011_000416,3.400000
2011_000418,3.300000
2011_000419,3.075000
2011_000420,3.575357
2011_000426,3.210251
2011_000427,3.363596
2011_000428,3.352044
2011_000430,3.184188
2011_000432,3.310000
2011_000434,3.430000
2011_000435,3.170000
2011_000436,2.965000
2011_000438,3.280000
2011_000442,3.150000
2011_000444,3.210000
2011_000445,3.680000
2011_000449,3.320000
2011_000450,3.280000
2011_000453,3.310000
2011_000454,3.250000
2011_000455,3.128568
2011_000456,3.030000
2011_000457,3.036425
2011_000461,3.340000
2011_000465,3.470000
2011_000468,3.009089
2011_000469,3.050000
2011_000471,3.430000
2011_000472,3.240000
2011_000474,3.358000
2011_000475,3.090000
2011_000477,3.330000
2011_000479,3.140000
2011_000481,2.930000
2011_000482,2.620000
2011_000485,3.160000
2011_000487,3.294955
2011_000491,3.350000
2011_000492,3.258571
2011_000494,3.040000
2011_000496,3.289775
2011_000498,3.260000
2011_000499,3.340000
2011_000502,4.616388
2011_000503,3.420000
2011_000505,3.521407
2011_000509,4.728981
2011_000511,2.840000
2011_000512,3.440000
2011_000513,3.160000
2011_000514,2.740000
2011_000518,3.369465
2011_000519,3.050000
2011_000520,3.653017
2011_000521,3.190000
2011_000526,2.895372
2011_000530,3.490000
2011_000531,2.800000
2011_000532,2.840000
2011_000534,3.340000
2011_000536,3.100600
2011_000538,3.188259
2011_000541,3.510000
2011_000542,2.790000
2011_000548,3.470000
2011_000550,3.431751
2011_000551,3.300418
2011_000554,3.330000
2011_000556,3.350000
2011_000557,3.420000
2011_000558,3.168341
2011_000559,3.630000
2011_000560,3.360000
2011_000565,2.839348
2011_000566,3.470000
2011_000567,3.540000
2011_000569,3.264025
2011_000572,3.530000
2011_000573,3.220000
2011_000575,3.250000
2011_000577,3.320000
2011_000578,3.527862
2011_000579,3.360000
2011_000585,3.210000
2011_000586,3.371817
2011_000589,3.560000
2011_000592,3.282701
2011_000594,3.107190
2011_000596,3.382480
2011_000598,3.380000
2011_000600,7.990000
2011_000607,3.300000
2011_000608,4.399290
2011_000609,3.714512
2011_000612,3.214412
2011_000618,3.187827
2011_000621,3.376828
2011_000622,3.160557
2011_000627,3.240000
2011_000628,3.220000
2011_000629,3.063879
2011_000630,3.290000
2011_000631,3.540000
2011_000634,3.202975
2011_000637,3.509993
2011_000638,3.230000
2011_000641,3.170000
2011_000642,3.460000
2011_000646,3.235366
2011_000651,3.100000
2011_000652,3.255350
2011_000655,3.540000
2011_000656,3.180000
2011_000657,3.230000
2011_000658,3.369380
2011_000661,3.210000
2011_000666,3.703727
2011_000669,2.910000
2011_000673,3.050000
2011_000675,3.250000
2011_000679,3.370000
2011_000682,3.090000
2011_000683,3.430000
2011_000684,3.590000
2011_000685,3.230478
2011_000688,3.244562
2011_000689,3.318533
2011_000690,3.394785
2011_000692,3.291690
2011_000698,3.480000
2011_000701,3.330000
2011_000703,3.381289
2011_000704,3.319014
2011_000709,3.260000
2011_000711,3.155954
2011_000713,3.490000
2011_000718,3.150000
2011_000724,3.360000
2011_000725,3.120000
2011_000730,3.275323
2011_000731,3.458235
2011_000734,3.030000
2011_000743,3.275371
2011_000744,3.540000
2011_000745,3.510000
2011_000747,3.480000
2011_000748,3.210000
2011_000749,3.190000
2011_000753,3.090000
2011_000755,3.409799
2011_000757,2.830000
2011_000758,3.070000
2011_000759,3.340000
2011_000763,3.110000
2011_000765,3.240000
2011_000767,3.380000
2011_000768,3.233986
2011_000769,3.373424
2011_000770,3.525976
2011_000771,3.172450
2011_000772,3.229626
2011_000774,3.251994
2011_000778,3.280000
2011_000780,3.360000
2011_000784,3.180000
2011_000785,3.450000
2011_000788,2.947842
2011_000789,2.900000
2011_000790,3.160000
2011_000791,3.110000
2011_000793,3.380000
2011_000800,3.160000
2011_000804,3.389271
2011_000806,3.187497
2011_000807,3.080000
2011_000809,3.310000
2011_000813,3.150000
2011_000815,3.147116
2011_000819,3.439757
2011_000820,3.520000
2011_000823,3.570000
2011_000824,3.180000
2011_000827,3.299625
2011_000828,3.371968
2011_000829,3.250000
2011_000830,3.270000
2011_000831,3.200000
2011_000834,3.342309
2011_000837,3.293249
2011_000839,3.170000
2011_000840,3.050000
2011_000843,3.210000
2011_000845,3.280000
2011_000847,3.948749
2011_000848,3.326674
2011_000850,2.790000
2011_000851,3.240000
2011_000853,3.330000
2011_000855,2.970000
2011_000858,3.350000
2011_000859,3.294492
2011_000872,2.860000
2011_000874,3.400000
2011_000875,3.490000
2011_000882,3.329152
2011_000885,3.520000
2011_000887,3.290000
2011_000888,3.470000
2011_000893,3.140000
2011_000895,3.050110
2011_000897,3.510000
2011_000898,3.230000
2011_000899,3.130000
2011_000900,3.540000
2011_000901,3.150000
2011_000908,3.270000
2011_000909,3.330000
2011_000912,3.317642
2011_000917,3.370000
2011_000919,3.520000
2011_000920,3.244301
2011_000922,3.030000
2011_000927,3.180000
2011_000930,3.190000
2011_000932,3.300000
2011_000933,4.157254
2011_000934,3.268639
2011_000940,3.406756
2011_000944,3.180000
2011_000947,5.070000
2011_000950,3.050000
2011_000951,3.500000
2011_000953,3.420000
2011_000954,3.390000
2011_000957,3.410000
2011_000961,2.722248
2011_000965,3.864963
2011_000969,3.135386
2011_000971,3.307117
2011_000973,2.800000
2011_000975,3.584726
2011_000977,3.630000
2011_000979,3.320000
2011_000981,3.250000
2011_000982,3.160000
2011_000983,3.071504
2011_000986,3.450000
2011_000987,3.133621
2011_000990,3.193564
2011_000991,3.260000
2011_000996,3.380000
2011_000997,3.520000
2011_000999,3.060000
2011_001001,3.410000
2011_001004,3.045541
2011_001005,3.340000
2011_001008,3.430000
2011_001009,3.360000
2011_001010,3.070000
2011_001011,3.390000
2011_001014,2.989477
2011_001015,3.470000
2011_001016,2.950000
2011_001019,3.430000
2011_001020,3.270000
2011_001022,3.300000
2011_001023,3.288209
2011_001025,3.816899
2011_001027,3.390000
2011_001028,3.240000
2011_001029,3.570000
2011_001030,3.494927
2011_001031,4.486772
2011_001032,3.208719
2011_001033,3.284441
2011_001034,3.020000
2011_001036,3.250000
2011_001040,3.160000
2011_001044,3.220000
2011_001047,3.080000
2011_001052,3.120000
2011_001054,2.990000
2011_001055,3.340000
2011_001056,3.380000
2011_001058,3.558236
2011_001060,3.160000
2011_001062,3.410000
2011_001064,3.255470
2011_001066,3.251151
2011_001069,3.620000
2011_001071,3.260000
2011_001073,2.850000
2011_001079,3.207083
2011_001080,3.357599
2011_001081,3.270000
2011_001082,3.260000
2011_001084,2.930000
2011_001086,3.256721
2011_001091,3.970000
2011_001093,3.426324
2011_001097,3.570000
2011_001100,3.260767
